"team","clust_coeff","max_page_rank","page_rank_mvp","max_hub_score","hub_score_mvp","max_auth_score","auth_score_mvp","max_ast_freq","ast_freq_leader","max_shot_freq","shot_freq_leader","weighted_max_page_rank","weighted_page_rank_mvp","weighted_max_hub_score","weighted_hub_score_mvp","weighted_max_auth_score","weighted_auth_score_mvp","weighted_max_ast_freq","weighted_ast_freq_leader","weighted_max_shot_freq","weighted_shot_freq_leader"
"Texas Tech",0.789,0.142647085391629,"Zhaire Smith",0.692351933077094,"Keenan Evans",0.527710189082003,"Zach Smith",0.219047619047619,"Keenan Evans",0.142857142857143,"Jarrett Culver",0.129141465380509,"Jarrett Culver",0.679313798588214,"Keenan Evans",0.486387295500661,"Jarrett Culver",0.221556886227545,"Keenan Evans",0.159680638722555,"Jarrett Culver"
"The Citadel",0.848,0.13785033989355,"Tariq Simmons",0.467293414155201,"Tariq Simmons",0.571890484636156,"Matt Frierson",0.186046511627907,"Tariq Simmons",0.172093023255814,"Matt Frierson",0.144567117482278,"Matt Frierson",0.455867933366024,"Tariq Simmons",0.644358061140993,"Matt Frierson",0.185714285714286,"Tariq Simmons",0.196428571428571,"Matt Frierson"
"Toledo",0.699,0.179313654004131,"Nate Navigato",0.625450250991781,"Tre'Shaun Fletcher",0.655838533645311,"Nate Navigato",0.235849056603774,"Tre'Shaun Fletcher",0.245283018867925,"Nate Navigato",0.194387471440904,"Nate Navigato",0.627071054366561,"Tre'Shaun Fletcher",0.719400423275584,"Nate Navigato",0.235955056179775,"Tre'Shaun Fletcher",0.271535580524345,"Nate Navigato"
"Towson",0.742,0.198140156738664,"Zane Martin",0.597544560954577,"Brian Starr",0.651301988902667,"Zane Martin",0.213483146067416,"Brian Starr",0.224719101123595,"Zane Martin",0.205876304106061,"Zane Martin",0.603890015576753,"Brian Starr",0.671734639288091,"Zane Martin",0.216517857142857,"Brian Starr",0.234375,"Zane Martin"
"Troy",0.823,0.232858027626543,"Wesley Person",0.708389317879067,"Kevin Baker",0.485133068835287,"Wesley Person",0.274611398963731,"Kevin Baker",0.186528497409326,"Wesley Person",0.242691399825948,"Wesley Person",0.690908849124735,"Kevin Baker",0.57494684989766,"Wesley Person",0.271428571428571,"Kevin Baker",0.212244897959184,"Wesley Person"
"Tulane",0.824,0.226624025828898,"Melvin Frazier",0.565061837643102,"Melvin Frazier",0.674324353960558,"Cameron Reynolds",0.225941422594142,"Jordan Cornish",0.238493723849372,"Cameron Reynolds",0.227784470825971,"Cameron Reynolds",0.544686201151649,"Jordan Cornish",0.695378111997075,"Cameron Reynolds",0.226415094339623,"Jordan Cornish",0.248713550600343,"Cameron Reynolds"
"Tulsa",0.828,0.204522429360017,"Junior Etou",0.82541152255233,"Sterling Taplin",0.667133376249324,"Junior Etou",0.325301204819277,"Sterling Taplin",0.234939759036145,"Junior Etou",0.201127939844757,"Junior Etou",0.814322682922963,"Sterling Taplin",0.652496378835843,"Junior Etou",0.319512195121951,"Sterling Taplin",0.229268292682927,"Junior Etou"
"UAB",0.792,0.176997416480412,"Chris Cokley",0.607422078104063,"Nick Norton",0.683321599492739,"Chris Cokley",0.227467811158798,"Nick Norton",0.236051502145923,"Chris Cokley",0.16353869038026,"Nate Darling",0.649486314309665,"Nick Norton",0.582606881376208,"Chris Cokley",0.231464737793852,"Nick Norton",0.198915009041591,"Chris Cokley"
"UC Davis",0.809,0.132960297093027,"A.J. John",0.884379548562909,"TJ Shorts II",0.696970510586307,"Chima Moneke",0.314102564102564,"TJ Shorts II",0.198717948717949,"Chima Moneke",0.133978726820761,"Siler Schneider",0.855383412601788,"TJ Shorts II",0.624027282438369,"Chima Moneke",0.298153034300792,"TJ Shorts II",0.171503957783641,"Chima Moneke"
"UC Irvine",0.769,0.161233771070955,"Evan Leonard",0.751741513568994,"Eyassu Worku",0.578608023981602,"John Edgar Jr",0.276595744680851,"Eyassu Worku",0.175531914893617,"Evan Leonard",0.163057828931424,"Evan Leonard",0.74442922531332,"Eyassu Worku",0.585657757921987,"John Edgar Jr",0.266094420600858,"Eyassu Worku",0.190987124463519,"Evan Leonard"
"UC Riverside",0.714,0.375652814189174,"Alex Larsson",0.940729131139889,"Chance Murray",0.94736059804321,"Alex Larsson",0.525,"Chance Murray",0.525,"Alex Larsson",0.354477003636352,"Alex Larsson",0.945250363098896,"Chance Murray",0.908435086928285,"Alex Larsson",0.516483516483517,"Chance Murray",0.461538461538462,"Alex Larsson"
"UC Santa Barbara",0.429,0.30979328355177,"Max Heidegger",0.840268744547862,"Gabe Vincent",0.825097436247666,"Max Heidegger",0.32,"Gabe Vincent",0.346666666666667,"Max Heidegger",0.322430039016218,"Max Heidegger",0.848963838120274,"Gabe Vincent",0.909888927920716,"Max Heidegger",0.318681318681319,"Gabe Vincent",0.401098901098901,"Max Heidegger"
"UCF",0.72,0.191550120623619,"Tacko Fall",0.729572576437559,"Terrell Allen",0.561953224432421,"Dayon Griffin",0.325,"Terrell Allen",0.24375,"Tacko Fall",0.180007500116467,"Tacko Fall",0.790604068839605,"Terrell Allen",0.631679270486966,"Dayon Griffin",0.336898395721925,"Terrell Allen",0.20855614973262,"Tacko Fall"
"UCLA",0.826,0.211681530254486,"Thomas Welsh",0.851017573217517,"Aaron Holiday",0.696976270632267,"Thomas Welsh",0.356807511737089,"Aaron Holiday",0.253521126760563,"Thomas Welsh",0.201012691380858,"Thomas Welsh",0.854855430843213,"Aaron Holiday",0.660348282578709,"Thomas Welsh",0.356031128404669,"Aaron Holiday",0.235408560311284,"Thomas Welsh"
"Connecticut",0.604,0.178581321154971,"Jalen Adams",0.85704972502303,"Jalen Adams",0.72356549021684,"Terry Larrier",0.390909090909091,"Jalen Adams",0.290909090909091,"Terry Larrier",0.185785859145243,"Christian Vital",0.848977337068031,"Jalen Adams",0.718721190825194,"Terry Larrier",0.389891696750903,"Jalen Adams",0.299638989169675,"Terry Larrier"
"UMass Lowell",0.893,0.206669928722558,"Jahad Thomas",0.544083904473503,"Jahad Thomas",0.522420668207212,"Matt Harris",0.2,"Jahad Thomas",0.2,"Matt Harris",0.204558046246737,"Jahad Thomas",0.573857405134653,"Jahad Thomas",0.613649798775528,"Matt Harris",0.204741379310345,"Jahad Thomas",0.234913793103448,"Matt Harris"
"UMBC",0.814,0.160011169203967,"Arkel Lamar",0.696728287247491,"K.J. Maura",0.642995736300683,"Joe Sherburne",0.285140562248996,"K.J. Maura",0.184738955823293,"Joe Sherburne",0.160866313143008,"Arkel Lamar",0.674247843038131,"K.J. Maura",0.651155306103325,"Joe Sherburne",0.282477341389728,"K.J. Maura",0.196374622356495,"Joe Sherburne"
"Maryland-Eastern Shore",0.807,0.243915083610072,"Tyler Jones",0.811176131890404,"Logan McIntosh",0.627824859297352,"Tyler Jones",0.387096774193548,"Logan McIntosh",0.279569892473118,"Tyler Jones",0.24067993129606,"Tyler Jones",0.829583479608912,"Logan McIntosh",0.633083602023978,"Tyler Jones",0.396551724137931,"Logan McIntosh",0.271551724137931,"Tyler Jones"
"UMKC",0.834,0.161900758193909,"Broderick Robinson",0.840839341171271,"Xavier Bishop",0.773919816361384,"Isaiah Ross",0.304093567251462,"Xavier Bishop",0.228070175438596,"Isaiah Ross",0.164893735892296,"Isaiah Ross",0.84528871549808,"Xavier Bishop",0.80668570522844,"Isaiah Ross",0.309210526315789,"Xavier Bishop",0.25,"Isaiah Ross"
"UNC Asheville",0.679,0.207386985424954,"Macio Teague",0.708607913476381,"Kevin Vannatta",0.705292320098147,"Ahmad Thomas",0.265625,"Kevin Vannatta",0.234375,"Ahmad Thomas",0.207038090678574,"Macio Teague",0.67893224341279,"Kevin Vannatta",0.636640241276149,"Ahmad Thomas",0.248366013071895,"Kevin Vannatta",0.202614379084967,"Ahmad Thomas"
"UNCG",0.793,0.194716331465294,"Francis Alonso",0.821944716179309,"Demetrius Troy",0.782150990757932,"Francis Alonso",0.257731958762887,"Demetrius Troy",0.242268041237113,"Francis Alonso",0.205391669548228,"Francis Alonso",0.841919780828771,"Demetrius Troy",0.835805142869857,"Francis Alonso",0.263157894736842,"Demetrius Troy",0.269005847953216,"Francis Alonso"
"UNC Wilmington",0.803,0.216060056232243,"Devontae Cacok",0.857649540134296,"Jordon Talley",0.835209845785216,"Devontae Cacok",0.342342342342342,"Jordon Talley",0.301801801801802,"Devontae Cacok",0.194742205895605,"Devontae Cacok",0.855804764293705,"Jordon Talley",0.759158657026114,"Devontae Cacok",0.331450094161959,"Jordon Talley",0.252354048964218,"Devontae Cacok"
"Northern Iowa",0.604,0.120003482329491,"Isaiah Brown",0.657353987054807,"Juwan McCloud",0.497926793260716,"Bennett Koch",0.207407407407407,"Juwan McCloud",0.155555555555556,"Bennett Koch",0.132092342440701,"Isaiah Brown",0.684306326522979,"Juwan McCloud",0.528844317274062,"Isaiah Brown",0.20891364902507,"Juwan McCloud",0.153203342618384,"Spencer Haldeman"
"UNLV",0.753,0.221043313831884,"Brandon McCoy",0.801868927828191,"Jordan Johnson",0.695304128723913,"Brandon McCoy",0.368421052631579,"Jordan Johnson",0.299595141700405,"Brandon McCoy",0.202776469762899,"Brandon McCoy",0.822733819136499,"Jordan Johnson",0.642284847981989,"Brandon McCoy",0.370766488413547,"Jordan Johnson",0.265597147950089,"Brandon McCoy"
"South Carolina Upstate",0.83,0.187249190818986,"Deion Holmes",0.766073566547232,"Jure Span",0.613463000920174,"Deion Holmes",0.316037735849057,"Jure Span",0.212264150943396,"Deion Holmes",0.19594124201817,"Deion Holmes",0.760783448044145,"Jure Span",0.634373639513403,"Deion Holmes",0.307001795332136,"Jure Span",0.220825852782765,"Deion Holmes"
"UT Arlington",0.724,0.240384066327695,"Kevin Hervey",0.923122686104835,"Erick Neal",0.724003151042946,"Kevin Hervey",0.455172413793103,"Erick Neal",0.296551724137931,"Kevin Hervey",0.230396586634404,"Kevin Hervey",0.918054232341864,"Erick Neal",0.730807346008096,"Kevin Hervey",0.439882697947214,"Erick Neal",0.284457478005865,"Kevin Hervey"
"UT Martin",0.807,0.153785917738975,"Matthew Butler",0.529705471673277,"Matthew Butler",0.496062407170891,"Fatodd Lewis",0.215686274509804,"Matthew Butler",0.166666666666667,"Matthew Butler",0.167568856600891,"Matthew Butler",0.521000987975451,"Matthew Butler",0.515021734163135,"Matthew Butler",0.223819301848049,"Matthew Butler",0.184804928131417,"Matthew Butler"
"Utah",0.608,0.150563472655423,"Tyler Rawson",0.639842481356623,"Tyler Rawson",0.551372428605109,"David Collette",0.277173913043478,"Justin Bibbins",0.157608695652174,"Tyler Rawson",0.151215351352499,"Justin Bibbins",0.682092337667664,"Justin Bibbins",0.557082156399163,"Gabe Bealer",0.279569892473118,"Justin Bibbins",0.16989247311828,"Justin Bibbins"
"Utah State",0.705,0.17916404088769,"Sam Merrill",0.775120788912343,"Sam Merrill",0.488869313685948,"Quinn Taylor",0.278787878787879,"Sam Merrill",0.16969696969697,"Sam Merrill",0.187060009285581,"Sam Merrill",0.792007706461394,"Sam Merrill",0.509382586049996,"Koby McEwen",0.28436018957346,"Sam Merrill",0.177725118483412,"Sam Merrill"
"Utah Valley",0.762,0.176832260899853,"Akolda Manyang",0.726754069143341,"Brandon Randolph",0.545638102150932,"Akolda Manyang",0.277777777777778,"Brandon Randolph",0.203703703703704,"Akolda Manyang",0.15455449730766,"Akolda Manyang",0.730756732176624,"Brandon Randolph",0.611387804210886,"Conner Toolson",0.273148148148148,"Brandon Randolph",0.197530864197531,"Conner Toolson"
"UTEP",0.785,0.16559937288497,"Keith Frazier",0.597316997600036,"Omega Harris",0.641814086793541,"Keith Frazier",0.190140845070423,"Omega Harris",0.197183098591549,"Keith Frazier",0.177073666269703,"Keith Frazier",0.618373574052039,"Omega Harris",0.727310704398158,"Keith Frazier",0.188953488372093,"Omega Harris",0.215116279069767,"Keith Frazier"
"UT Rio Grande Valley",0.777,0.182550197534732,"Xavier McDaniel Jr",0.579278702080852,"Lew Stallworth",0.53840363767547,"Nick Dixon",0.213740458015267,"Lew Stallworth",0.183206106870229,"Nick Dixon",0.178633351250033,"Xavier McDaniel Jr",0.585276994446067,"Lew Stallworth",0.561730163345628,"Nick Dixon",0.216905901116427,"Lew Stallworth",0.189792663476874,"Nick Dixon"
"UT San Antonio",0.743,0.155161886592279,"Jhivvan Jackson",0.724703580857471,"Giovanni De Nicolao",0.487944991804738,"Keaton Wallace",0.25,"Giovanni De Nicolao",0.160377358490566,"Deon Lyle",0.159932586892533,"Jhivvan Jackson",0.713084747134437,"Giovanni De Nicolao",0.539222487393961,"Keaton Wallace",0.242085661080074,"Giovanni De Nicolao",0.171322160148976,"Deon Lyle"
"Valparaiso",0.846,0.128091904245503,"Joe Burton",0.772861246633994,"Bakari Evelyn",0.437218238102023,"Joe Burton",0.263736263736264,"Bakari Evelyn",0.137362637362637,"Joe Burton",0.135812437183109,"Joe Burton",0.76732716361822,"Bakari Evelyn",0.480582236088781,"Joe Burton",0.264840182648402,"Bakari Evelyn",0.15296803652968,"Joe Burton"
"Vanderbilt",0.868,0.214717463506613,"Matthew Fisher-Davis",0.656078521099239,"Saben Lee",0.724073797503287,"Jeff Roberson",0.267045454545455,"Saben Lee",0.255681818181818,"Jeff Roberson",0.226994247341577,"Matthew Fisher-Davis",0.650278497036657,"Riley LaChance",0.711693920914097,"Jeff Roberson",0.260393873085339,"Saben Lee",0.25164113785558,"Jeff Roberson"
"VCU",0.83,0.252728823987504,"Justin Tillman",0.812514319458187,"Jonathan Williams",0.801033520765603,"Justin Tillman",0.415525114155251,"Jonathan Williams",0.337899543378995,"Justin Tillman",0.239651098198401,"Justin Tillman",0.862315462596627,"Jonathan Williams",0.732480386968699,"Justin Tillman",0.431985294117647,"Jonathan Williams",0.303308823529412,"Justin Tillman"
"Vermont",0.729,0.182976850291395,"Ernie Duncan",0.796265918020858,"Trae Bell-Haynes",0.530379135852176,"Ernie Duncan",0.305825242718447,"Trae Bell-Haynes",0.194174757281553,"Anthony Lamb",0.18910378926612,"Ernie Duncan",0.834531944471042,"Trae Bell-Haynes",0.607492002834872,"Ernie Duncan",0.32258064516129,"Trae Bell-Haynes",0.193548387096774,"Ernie Duncan"
"Villanova",0.851,0.17342572378536,"Mikal Bridges",0.708820203366339,"Jalen Brunson",0.601035135889454,"Mikal Bridges",0.285714285714286,"Jalen Brunson",0.23109243697479,"Mikal Bridges",0.177076988302344,"Mikal Bridges",0.686571657913763,"Jalen Brunson",0.613787580879831,"Mikal Bridges",0.279801324503311,"Jalen Brunson",0.236754966887417,"Mikal Bridges"
"Virginia",0.76,0.176572863320855,"Kyle Guy",0.570166428305495,"Devon Hall",0.785440978951233,"Kyle Guy",0.202247191011236,"Devon Hall",0.275280898876405,"Kyle Guy",0.195129429531721,"Kyle Guy",0.568857034342879,"Devon Hall",0.823711870725842,"Kyle Guy",0.206349206349206,"Devon Hall",0.301587301587302,"Kyle Guy"
"Virginia Tech",0.839,0.23155213333199,"Justin Bibbs",0.852899829291982,"Justin Robinson",0.811788332999477,"Ahmed Hill",0.338235294117647,"Justin Robinson",0.279411764705882,"Ahmed Hill",0.224679783756087,"Justin Bibbs",0.867776970320813,"Justin Robinson",0.844265443591789,"Ahmed Hill",0.333333333333333,"Justin Robinson",0.294573643410853,"Ahmed Hill"
"VMI",0.748,0.140938877191822,"Austin Vereen",0.876247615665699,"Keith Smith",0.624832097826599,"Tyler Creammer",0.326923076923077,"Keith Smith",0.185897435897436,"Austin Vereen",0.154539165126525,"Bubba Parham",0.859074298503499,"Keith Smith",0.52095592929851,"Austin Vereen",0.324808184143222,"Keith Smith",0.20460358056266,"Austin Vereen"
"Wagner",0.671,0.172567175826941,"Blake Francis",0.944840672733878,"JoJo Cooper",0.752370445597915,"Blake Francis",0.444444444444444,"JoJo Cooper",0.239766081871345,"Blake Francis",0.195744153084104,"Blake Francis",0.952457114829912,"JoJo Cooper",0.768942755411764,"Blake Francis",0.470308788598575,"JoJo Cooper",0.261282660332542,"Blake Francis"
"Wake Forest",0.792,0.171382804208653,"Doral Moore",0.840973980573278,"Bryant Crawford",0.714494153842726,"Doral Moore",0.350574712643678,"Bryant Crawford",0.229885057471264,"Doral Moore",0.15164674579367,"Bryant Crawford",0.785178003363423,"Bryant Crawford",0.587526239751112,"Doral Moore",0.337264150943396,"Bryant Crawford",0.188679245283019,"Doral Moore"
"Washington",0.718,0.179584964960002,"Noah Dickerson",0.733856322879148,"David Crisp",0.631918416055311,"Noah Dickerson",0.275675675675676,"David Crisp",0.216216216216216,"Noah Dickerson",0.153120900983869,"Noah Dickerson",0.700713193309878,"David Crisp",0.540547889418457,"Noah Dickerson",0.261061946902655,"David Crisp",0.179203539823009,"Noah Dickerson"
"Washington State",0.801,0.16389771349373,"Viont'e Daniels",0.797388629694399,"Malachi Flynn",0.789235607851071,"Robert Franks",0.280952380952381,"Malachi Flynn",0.242857142857143,"Robert Franks",0.178286517722496,"Viont'e Daniels",0.785597977758597,"Malachi Flynn",0.782820392029094,"Robert Franks",0.275862068965517,"Malachi Flynn",0.237749546279492,"Robert Franks"
"Weber State",0.783,0.1730090556152,"Ryan Richardson",0.772975271648269,"Dusty Baker",0.545767699370767,"Ryan Richardson",0.273743016759777,"Dusty Baker",0.201117318435754,"Ryan Richardson",0.185743520067932,"Ryan Richardson",0.780841561008304,"Dusty Baker",0.604424773563677,"Ryan Richardson",0.273730684326711,"Dusty Baker",0.22075055187638,"Ryan Richardson"
"West Virginia",0.773,0.182733147162963,"Jevon Carter",0.930544173702105,"Jevon Carter",0.651746565238023,"Daxter Miles Jr",0.394366197183099,"Jevon Carter",0.2018779342723,"Daxter Miles Jr",0.188593770886624,"Jevon Carter",0.927649554017872,"Jevon Carter",0.597300409231557,"Daxter Miles Jr",0.401140684410646,"Jevon Carter",0.192015209125475,"Daxter Miles Jr"
"Western Carolina",0.673,0.166884128907315,"Deriece Parks",0.743675488142237,"Devin Peterson",0.67892133739414,"Matt Halvorsen",0.233870967741935,"Devin Peterson",0.217741935483871,"Matt Halvorsen",0.181901870421411,"Matt Halvorsen",0.752079382999896,"Devin Peterson",0.732562380260891,"Matt Halvorsen",0.241042345276873,"Devin Peterson",0.244299674267101,"Matt Halvorsen"
"Western Illinois",0.778,0.183309276337299,"Dalan Ancrum",0.858706243067471,"Kobe Webster",0.730862554941769,"Brandon Gilbeck",0.356687898089172,"Kobe Webster",0.254777070063694,"Brandon Gilbeck",0.185980364441728,"Dalan Ancrum",0.854001848750403,"Kobe Webster",0.622914684976798,"Brandon Gilbeck",0.34375,"Kobe Webster",0.208333333333333,"Brandon Gilbeck"
"Western Kentucky",0.887,0.268313895305523,"Justin Johnson",0.833139515558032,"Lamonte Bearden",0.711263762895149,"Dwight Coleby",0.4,"Lamonte Bearden",0.3,"Dwight Coleby",0.254328352609432,"Justin Johnson",0.831715771681765,"Lamonte Bearden",0.630186312567447,"Dwight Coleby",0.401574803149606,"Lamonte Bearden",0.259842519685039,"Dwight Coleby"
"Western Michigan",0.697,0.13978786298056,"Josh Davis",0.85031256985213,"Thomas Wilder",0.547132135929257,"Josh Davis",0.310880829015544,"Thomas Wilder",0.176165803108808,"Josh Davis",0.148067582338947,"Josh Davis",0.863237885160767,"Thomas Wilder",0.567927395545819,"Josh Davis",0.317894736842105,"Thomas Wilder",0.183157894736842,"Josh Davis"
"Wichita State",0.789,0.186485665107516,"Landry Shamet",0.729604341927333,"Landry Shamet",0.597034261385378,"Shaquille Morris",0.260869565217391,"Landry Shamet",0.2,"Shaquille Morris",0.196721667765054,"Landry Shamet",0.699412586322321,"Landry Shamet",0.530023237572828,"Shaquille Morris",0.256227758007117,"Landry Shamet",0.192170818505338,"Landry Shamet"
"William & Mary",0.75,0.186463759404108,"Nathan Knight",0.887528517972071,"David Cohn",0.592250213616416,"Connor Burchfield",0.377049180327869,"David Cohn",0.217213114754098,"Nathan Knight",0.166450337726337,"Nathan Knight",0.902908284252554,"David Cohn",0.644029660634684,"Connor Burchfield",0.391585760517799,"David Cohn",0.228155339805825,"Connor Burchfield"
"Winthrop",0.699,0.174912418012862,"Bjorn Broman",0.597447664068637,"Xavier Cooks",0.618644539436209,"Anders Broman",0.204419889502762,"Xavier Cooks",0.18232044198895,"Anders Broman",0.19493828800978,"Bjorn Broman",0.613061919902526,"Xavier Cooks",0.655269427279073,"Anders Broman",0.206751054852321,"Xavier Cooks",0.19620253164557,"Anders Broman"
"Wisconsin",0.634,0.208323097559634,"Ethan Happ",0.721960110014737,"Ethan Happ",0.478828882465205,"Ethan Happ",0.28,"Ethan Happ",0.235,"Ethan Happ",0.184177354246474,"Ethan Happ",0.784565766146146,"Ethan Happ",0.532194455820608,"Aleem Ford",0.289795918367347,"Ethan Happ",0.191836734693878,"Ethan Happ"
"Wofford",0.699,0.244504636776721,"Fletcher Magee",0.747959765498558,"Storm Murphy",0.691544738075551,"Fletcher Magee",0.259887005649718,"Storm Murphy",0.293785310734463,"Fletcher Magee",0.252261153351482,"Fletcher Magee",0.762967280489887,"Storm Murphy",0.71965843510818,"Fletcher Magee",0.268722466960352,"Storm Murphy",0.312775330396476,"Fletcher Magee"
"Wright State",0.798,0.202340900864922,"Grant Benzinger",0.633821405673235,"Mark Hughes",0.580627867626956,"Grant Benzinger",0.257142857142857,"Mark Hughes",0.222857142857143,"Grant Benzinger",0.214214390081633,"Grant Benzinger",0.627921007534624,"Justin Mitchell",0.661112072534839,"Grant Benzinger",0.255924170616114,"Justin Mitchell",0.258293838862559,"Grant Benzinger"
"Wyoming",0.811,0.198798398569336,"Hayden Dalton",0.630323088850943,"Cody Kelley",0.647674004853563,"Hayden Dalton",0.179245283018868,"Cody Kelley",0.245283018867925,"Hayden Dalton",0.198693651233244,"Hayden Dalton",0.622542604751563,"Cody Kelley",0.650439347155227,"Hayden Dalton",0.17962962962963,"Cody Kelley",0.244444444444444,"Hayden Dalton"
"Xavier",0.837,0.171635264615671,"Trevon Bluiett",0.851950309468578,"Quentin Goodin",0.675999342231426,"Trevon Bluiett",0.321033210332103,"Quentin Goodin",0.225092250922509,"Trevon Bluiett",0.189156782519124,"Trevon Bluiett",0.852956141732219,"Quentin Goodin",0.707213756841858,"Trevon Bluiett",0.327666151468315,"Quentin Goodin",0.248840803709428,"Trevon Bluiett"
"Yale",0.779,0.165732950474145,"Blake Reynolds",0.466555978045517,"Alex Copeland",0.583845873416075,"Blake Reynolds",0.158914728682171,"Blake Reynolds",0.205426356589147,"Blake Reynolds",0.16103381347623,"Miye Oni",0.477274163086268,"Alex Copeland",0.545143903411272,"Blake Reynolds",0.161137440758294,"Blake Reynolds",0.18957345971564,"Blake Reynolds"
"Youngstown State",0.6,0.208280314020483,"Cameron Morse",0.817197490047322,"Cameron Morse",0.715361823731549,"Tyree Robinson",0.357798165137615,"Cameron Morse",0.238532110091743,"Tyree Robinson",0.210017671003423,"Cameron Morse",0.778836628279715,"Cameron Morse",0.625699623935715,"Tyree Robinson",0.342205323193916,"Cameron Morse",0.212927756653992,"Braun Hartfield"
